Group;Device;Detected object;Detected at;Path to file;Object type;Details;Action;Account;Application;Version number;Last visible;Last connected to Administration Server;IP address;NetBIOS name;Windows domain
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:49;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F78075&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F78075&idzone=7318  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: AAFEE21A8F665B9E240AA9ABF96828C69DD6FC2CC0FA1F2D1AE7742DC34909F3  MD5: 9A4F4A03D749BD2B480DA616A13CFD4C;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:49;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F2558&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F2558&idzone=7318  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 207C4A17D9A785D538FC4F52B92E60A5AD692FF1BBF62317D4227345608ED485  MD5: 9BAACEF62115E9EA186D2BD1382331D1;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:49;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F98821&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F98821&idzone=1508  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 0DA8CC8763A8BB81A5AD081E2B8AD0FB812B79CA4C6AEE5174B9E6944179829D  MD5: B9F89CB48C59539F2D5A9D20669EC9D4;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:56;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F6098&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F6098&idzone=1508  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 0763F5C03874711E8C94A2E55A32B3FD794CD4A038632A42D717F848A2437BA3  MD5: 8C48B335EB54997E50FBA275345F0D72;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:56;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F78075&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F78075&idzone=7318  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: AAFEE21A8F665B9E240AA9ABF96828C69DD6FC2CC0FA1F2D1AE7742DC34909F3  MD5: 9A4F4A03D749BD2B480DA616A13CFD4C;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:56;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F2558&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F2558&idzone=7318  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 207C4A17D9A785D538FC4F52B92E60A5AD692FF1BBF62317D4227345608ED485  MD5: 9BAACEF62115E9EA186D2BD1382331D1;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:56;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F98821&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F98821&idzone=1508  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 0DA8CC8763A8BB81A5AD081E2B8AD0FB812B79CA4C6AEE5174B9E6944179829D  MD5: B9F89CB48C59539F2D5A9D20669EC9D4;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:57;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F45716&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F45716&idzone=4938  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 67151C88B37652D4D05CC99ACEBE8FD9C634EC209B8D6A7E3C6DE4C25D348ECF  MD5: 8062DE5F380E99B284D75D8EAE2B25BA;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:57;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F70875&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F70875&idzone=4938  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: B0E85E924BD49282135CA0E06041E347903D2B86AB860167F8F62336CCCEEEB2  MD5: FD75532A705C6FC49B7344FD06C24FE6;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:59;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F56067&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F56067&idzone=6732  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 61FAD2DB12AB677F0AE94B0FC63CDB3B1CF6C7436CC69EC2F593DD603AFE733B  MD5: 722D480254D4FB65D8D5F8933541E469;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 03:59;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F57573&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F57573&idzone=6732  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 571E43CBE13308414B35AE22D92AFE3D69002B5BCD08DD82E3EE78261F8D16EE  MD5: EB3C94E176AF7F8220107D52479BE96D;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:02;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F10531&idzone=5778;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F10531&idzone=5778  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 5C286923CD550ED34B5D54653579C545C65C0D81255475E85786A1C2B452E69C  MD5: 424F1FAE0524B5CF4350FE7C8245061D;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:02;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F43557&idzone=3736;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F43557&idzone=3736  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 5D81B0DF88F2A1402FA10CB6AA97ECC884F912EA7FBEBA20923891FD20CC3834  MD5: A13732E4A07ECA252C947D99F4536413;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:02;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F53825&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F53825&idzone=6732  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 2E59CBC1156DCCD67F85BDE926C4C744CC1E1602FF3915FEFC3365008BC9116A  MD5: 9A61915A5AB903840AE6304763700F6C;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:03;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F87013&idzone=3736;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F87013&idzone=3736  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 928F8B001462616BB7A45D269E333C846225CCBC8C01448B2A8D27132F9FEC3B  MD5: FF9204E87538A5615D38706263D3DC41;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:03;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F16890&idzone=5778;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F16890&idzone=5778  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 3709DCD2DE17D6E712828139F82667467E2B6F2986FAF6C0FA31E5BF72CC64E7  MD5: 4398B4E9AD65266D340CA4BC0E508EB0;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:03;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F56345&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F56345&idzone=6732  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 7D5E3D58740C55D7FB797764A42A020B25BFDDDE8D60587D6AD5370DB1F687A6  MD5: B3062EB06949BA67ECC4F54FDB5EBEB3;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:03;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F78075&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F78075&idzone=7318  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: AAFEE21A8F665B9E240AA9ABF96828C69DD6FC2CC0FA1F2D1AE7742DC34909F3  MD5: 9A4F4A03D749BD2B480DA616A13CFD4C;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
Managed devices;dispositivos_1013;not-a-virus:HEUR:AdWare.Script.Generic;16/04/2022 04:03;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F6098&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los delincuentes pueden utilizar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: minegocio\usuarioc (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F6098&idzone=1508  Fecha de lanzamiento de la base de datos: 15/​04/​2022 18:29:00  SHA256: 0763F5C03874711E8C94A2E55A32B3FD794CD4A038632A42D717F848A2437BA3  MD5: 8C48B335EB54997E50FBA275345F0D72;Bloqueado;minegocio\usuarioc;Kaspersky Endpoint Security para Windows;11.7.0.669;10/05/2022 20:23;10/05/2022 20:18;172.16.1.4;dispositivos_1013;minegocio
